RealX,RealY,RoundedX,RoundedY,PredictedX,PredictedY,KalmanX,KalmanY
-1185.7300000000007,3738.5,-1187,3739,-1143.8276,3788.6638,-1180.6461979073194,3736.91117243997
-1174.4823896185942,3727.8635919318285,-1172,3729,-1142.0674,3795.6182,-1167.6526638011765,3731.075722155148
-1163.2355485478222,3717.2279109521896,-1162,3714,-1200.6924,3671.7148,-1160.777966259436,3715.809007227312
-1151.9884032861066,3706.591940783952,-1152,3704,-1175.7284,3671.4602,-1152.7361808908245,3701.246383295795
-1140.741556371006,3695.956274574298,-1142,3694,-1150.1492,3636.9868,-1142.7718706636192,3683.4465612599797
-1129.4945416595642,3685.320443644923,-1127,3684,-1214.5894,3595.6921,-1143.8242448283147,3661.541061283747
-1118.2474413369996,3674.6845286658763,-1117,3674,-1154.2999,3690.4058,-1136.071937134404,3657.0879815689545
-1107.0002972900197,3664.0485706392483,-1107,3664,-1136.7806,3748.8906,-1126.8747452193609,3663.0654546920755
-1099.5021880474249,3656.9579188722482,-1097,3654,-1136.6086,3690.8005,-1122.165850199507,3661.483349868474
-1095.7531309390429,3653.4125905105907,-1097,3654,-1136.6086,3690.8005,-1121.0976335418034,3662.724308244687
-1084.5059532098521,3642.776599013355,-1082,3644,-1070.2799,3631.7048,-1103.852323275888,3648.9807924638567
-1077.0078312753383,3635.685934560547,-1077,3634,-1059.0035,3707.385,-1090.7477512322216,3651.884521515784
-1077.0076515142998,3635.6858028433053,-1077,3634,-1053.3079,3664.0916,-1082.274111228852,3650.580443073339
-1077.006515089993,3635.6857732290664,-1077,3634,-1053.3079,3664.0916,-1075.20135831473,3649.323995186974
-1077.005751575312,3635.685747395866,-1077,3634,-1053.3079,3664.0916,-1069.182313034394,3648.1240787965257
-1077.005302160342,3635.685724678205,-1077,3634,-1053.3079,3664.0916,-1063.9860559081483,3646.986338108982
-1077.0051170939755,3635.6857046107234,-1077,3634,-1059.0035,3707.385,-1060.130432047058,3651.0687710793422
-1077.005154767583,3635.685686866062,-1077,3634,-1059.0035,3707.385,-1056.726505418542,3654.49802465476
-1074.7445863770542,3630.9803578134997,-1072,3629,-1086.2885,3642.117,-1056.8175444738358,3649.959660117566
-1073.1182281811798,3627.613849905515,-1072,3629,-1086.2885,3642.117,-1056.8410459345928,3645.946531145366
-1072.6969974024732,3627.2190884619527,-1072,3624,-1107.0745,3625.9485,-1059.1239939681943,3640.590184619198
-1072.3275719168735,3626.8718290413894,-1072,3624,-1107.0745,3625.9485,-1061.097939129132,3635.840454224189
-1070.5879961404064,3625.2408154447035,-1072,3624,-1107.0745,3625.9485,-1062.8124651293379,3631.61839676567
-1068.685816319054,3618.9899179923204,-1067,3619,-1093.6774,3663.391,-1059.928722818473,3629.1531648810387
-1068.7340684563674,3618.9593025057716,-1067,3619,-1096.6812,3651.8608,-1060.901457820446,3628.658860743502
-1068.7760461083687,3618.940421284193,-1067,3619,-1096.8497,3656.5576,-1061.6998263620403,3628.7006310317147
-1068.811101900658,3618.9301924470305,-1067,3619,-1096.6812,3651.8608,-1062.3257734325566,3628.1615621973315
-1068.8392254845194,3618.926173217432,-1067,3619,-1096.6812,3651.8608,-1062.832976263457,3627.6484691617784
